date,open,high,low,close,volume,count,capital
1990-06-14,,,,6092.32,1290922874,349766,71542818885
1990-06-15,,,,5855.82,1031580995,285401,53394369807
1990-06-18,,,,6016.43,994626912,255958,50993235717
1990-06-19,,,,5892.88,1049237028,254084,50786521586
1990-06-20,,,,5522.04,696172967,195670,35757904535
1990-06-21,,,,5500.4,902848126,223439,41263183521
1990-06-22,,,,5452.74,1048288408,255643,46224720481
1990-06-25,,,,5568.55,979239947,232508,42188392412
1990-06-26,,,,5294.12,1088856604,282964,48439246266
1990-06-27,,,,4995.38,928376249,239824,39120487521
1990-06-29,,,,5157.45,1011405007,253245,42185394987
1990-06-30,,,,5049.58,842915000,203987,33340418788
1990-07-03,,,,4905.87,838888393,201971,32911736630
1990-07-04,,,,4677.18,879891991,217308,33531160164
1990-07-05,,,,4524.55,769832204,202653,30930465249
1990-07-06,,,,4693.2,919419880,276860,41619039288
1990-07-07,,,,4905.83,1207567000,307720,51640657298
1990-07-09,,,,4986.4,1251086799,330929,55351711240
1990-07-10,,,,5286.61,1514854864,397822,72688918036
1990-07-11,,,,4953.97,1452779915,401329,70983786667
1990-07-12,,,,4626.09,832976528,238589,37638355918
1990-07-13,,,,4854.72,1120669369,308101,50587315388
1990-07-14,,,,4813.07,803767000,225951,39238884470
1990-07-16,,,,4709.75,721885160,206479,32934691631
1990-07-17,,,,4818.41,838718967,228631,37028525245
1990-07-18,,,,4777.84,846017013,228328,36629158088
1990-07-19,,,,5013.05,1076982795,302321,50353136670
1990-07-20,,,,5194.39,1587146032,449465,78591531218
1990-07-21,,,,5299.56,1124461000,311776,56443542338
1990-07-23,,,,4991.42,1816048948,504390,90172895018
1990-07-24,,,,5271.61,1259737306,339729,59928476267
1990-07-25,,,,5321.64,1538190670,418773,73403009457
1990-07-26,,,,5255.89,1351958851,384470,67987103470
1990-07-27,,,,5402.64,1378247826,396410,72958431409
1990-07-28,,,,5442.22,1164102000,353444,62515427984
1990-07-30,,,,5597.39,1729267980,469832,87584664684
1990-07-31,,,,5618.21,1654796753,472760,89468980427
1990-08-01,,,,5771.28,1615261000,435458,86584469564
1990-08-02,,,,5450.42,1749890699,532943,99581770192
1990-08-03,,,,5128.73,1374359805,421899,75149472602
1990-08-04,,,,5129.13,1005214255,298172,53328646260
1990-08-06,,,,5008.21,847958000,259985,39869926639
1990-08-07,,,,4668.24,430450851,122758,18161336352
1990-08-08,,,,4534.56,889899991,273581,39857928048
1990-08-09,,,,4232.21,720316976,200593,28500582149
1990-08-10,,,,4094.78,744674819,215923,27261797214
1990-08-11,,,,4114.63,643317482,194654,25230503403
1990-08-13,,,,3884.89,723245000,224475,27541646245
1990-08-14,,,,4038.73,854618382,248783,31972926875
1990-08-15,,,,4248.49,1260543824,373529,52022463614
1990-08-16,,,,4303.28,1209130600,349123,51424650881
1990-08-17,,,,4010.56,473523460,126387,19135761735
1990-08-18,,,,3802.0,614524977,185163,22780661261
1990-08-20,,,,3877.68,798088000,239897,30992104480
1990-08-21,,,,3649.77,754679118,215901,26876178872
1990-08-22,,,,3506.8,770954338,226730,25635853435
1990-08-23,,,,3333.46,611963777,193438,20867379143
1990-08-24,,,,3135.56,635433479,180720,19049020798
1990-08-25,,,,3164.61,626349423,179009,19345920653
1990-08-27,,,,3378.5,933003000,247192,29423471622
1990-08-28,,,,3606.18,630115477,134621,18356757502
1990-08-29,,,,3405.21,1470160676,389054,46726747701
1990-08-31,,,,3635.28,1198645746,308124,41493451913
1990-09-01,,,,3768.11,1111485159,280231,38890540671
1990-09-03,,,,3574.89,1054384000,275097,36214916554
1990-09-04,,,,3600.75,993457414,253989,33132554243
1990-09-05,,,,3364.49,801979747,216190,25435543487
1990-09-06,,,,3308.85,676175238,186497,21821975532
1990-09-10,,,,3487.98,767677390,206473,24477534594
1990-09-11,,,,3361.59,693271531,191532,21979141086
1990-09-12,,,,3434.72,639897491,177249,20753837855
1990-09-13,,,,3520.11,688314294,192951,22532517714
1990-09-14,,,,3480.47,977559775,255327,31860786960
1990-09-15,,,,3362.25,635228809,174827,19560190744
1990-09-17,,,,3396.51,558467000,161584,17224384049
1990-09-18,,,,3291.65,569619479,168091,17221564346
1990-09-19,,,,3159.27,539261328,159411,16139396151
1990-09-20,,,,2956.72,603310208,160315,16216231220
1990-09-21,,,,3111.41,832946224,238639,23401735860
1990-09-22,,,,2998.38,471076150,138300,14177290748
1990-09-24,,,,2807.21,407109000,109826,11809276186
1990-09-25,,,,2701.84,476690838,138727,12514230930
1990-09-26,,,,2596.79,561286400,161084,13970478617
1990-09-27,,,,2705.01,707542447,189122,16447679080
1990-10-01,,,,2560.47,484055300,124087,11665331968
1990-10-02,,,,2593.75,560821847,154925,14150096104
1990-10-04,,,,2626.05,465351207,128297,11440549228
1990-10-05,,,,2771.4,739539962,194113,18891849808
1990-10-06,,,,2739.04,830152332,204735,21424224455
1990-10-08,,,,2895.61,850930000,214608,22275300588
1990-10-09,,,,2746.25,964365778,242218,25396219271
1990-10-11,,,,2573.45,445663718,112413,11160119450
1990-10-12,,,,2620.65,672029251,177349,15761140714
1990-10-13,,,,2655.85,557968746,150502,13584819236
1990-10-15,,,,2688.6,594895000,164998,15330481577
1990-10-16,,,,2768.09,721513788,188137,18857083213
1990-10-17,,,,2767.21,782481258,204177,21000479198
1990-10-18,,,,2891.11,984323090,237104,26171674251
1990-10-19,,,,2916.9,1225562986,302439,33023755024
1990-10-20,,,,3085.02,1155308566,267339,32355811799
1990-10-22,,,,3216.19,1532658000,350363,42505012864
1990-10-23,,,,3300.57,1970071458,463236,59707329295
1990-10-24,,,,3519.41,1729768202,392756,51841021031
1990-10-26,,,,3316.36,2022353383,449660,60225503750
1990-10-27,,,,3100.22,854534724,189120,23572250829
1990-10-29,,,,3309.05,1058378000,236034,32558248407
1990-10-30,,,,3318.53,1539752542,322137,42041762159
1990-11-01,,,,3139.88,855335483,221933,25201667872
1990-11-02,,,,3102.86,977244353,233188,26246041251
1990-11-03,,,,3304.86,961994800,224777,29236951595
1990-11-05,,,,3527.83,1041786000,251584,36071745941
1990-11-06,,,,3467.7,2138230759,488145,70003972711
1990-11-07,,,,3689.87,1550065045,342058,49468015133
1990-11-08,,,,3554.0,1627841160,384458,53129081338
1990-11-09,,,,3472.53,1268305029,303469,42175045177
1990-11-10,,,,3502.82,1086493570,239815,34607098013
1990-11-13,,,,3739.05,1241170000,279130,40778325365
1990-11-14,,,,3850.27,1941666057,450717,69117629364
1990-11-15,,,,3962.85,1768456021,409135,62301886466
1990-11-16,,,,3845.82,1588541613,397439,55528785590
1990-11-17,,,,4073.74,1562363857,362215,56249606140
1990-11-19,,,,4250.88,2254430000,519116,84544425956
1990-11-20,,,,4277.95,1975777711,451976,69804975589
1990-11-21,,,,4349.69,1972752225,458841,71393582412
1990-11-22,,,,4614.07,2002403896,467819,77383887146
1990-11-23,,,,4926.39,1621437908,340921,58974376362
1990-11-24,,,,4801.08,1754708860,459840,77403253063
1990-11-26,,,,4582.86,1702419000,444553,73691577581
1990-11-27,,,,4386.32,1604904372,436617,67739428669
1990-11-28,,,,4144.76,1398125469,366666,57757315975
1990-11-29,,,,4210.14,1355198704,358457,54551209518
1990-11-30,,,,4377.27,1572046485,417849,66938808090
1990-12-01,,,,4674.84,1393763820,339947,57976408173
1990-12-03,,,,4798.64,1921117000,487078,86389303014
1990-12-04,,,,4716.66,1692014277,455382,81331831434
1990-12-05,,,,4987.12,1606544866,425490,79535705839
1990-12-06,,,,4741.86,2139564735,578126,104835948417
1990-12-07,,,,4949.81,1911752885,493723,89398611610
1990-12-08,,,,4645.46,1483816895,372069,61815274913
1990-12-10,,,,4522.31,1480717000,357757,56614846530
1990-12-11,,,,4593.72,1452347926,357097,59547920207
1990-12-12,,,,4335.26,1249730239,350714,55625616293
1990-12-13,,,,4372.38,1159086527,321262,49349998126
1990-12-14,,,,4304.31,968017747,272215,40473071932
1990-12-15,,,,4319.47,724319606,209440,33004800172
1990-12-17,,,,4102.74,915106000,250948,38397947806
1990-12-18,,,,3919.73,1107862441,249534,33840438735
1990-12-19,,,,3827.09,966500272,268295,35836963300
1990-12-20,,,,3928.9,919131720,222774,28529431306
1990-12-21,,,,3979.46,1032283204,248421,32599135194
1990-12-22,,,,4167.81,989843174,249169,35782858614
1990-12-24,,,,4093.61,907547000,266599,39329628576
1990-12-26,,,,4279.33,754776752,216480,33558012858
1990-12-27,,,,4530.16,1193214067,329544,50940405819
1991-01-03,,,,4258.93,916574000,257269,39224109348
1991-01-04,,,,4367.99,843587150,239837,38495738423
1991-01-05,,,,4456.27,1001365196,282566,43462627976
1991-01-07,,,,4191.07,930845000,264776,39115959012
1991-01-08,,,,3975.53,674962195,207033,29257092049
1991-01-09,,,,4052.78,621547527,194573,27034450558
1991-01-10,,,,3808.21,555062956,168079,21532926454
1991-01-11,,,,3655.91,597982901,191516,25315670654
1991-01-12,,,,3539.71,475384754,147894,17952368560
1991-01-14,,,,3591.31,504317000,158690,17967445678
1991-01-15,,,,3352.33,321549386,89602,9217078942
1991-01-16,,,,3316.26,459306637,145743,14867798921
1991-01-17,,,,3538.32,413148918,112750,13425794633
1991-01-18,,,,3776.08,835461233,225597,29680738551
1991-01-19,,,,3960.4,1047842425,295136,40915407416
1991-01-21,,,,4134.12,1238021000,336533,50822036822
1991-01-22,,,,4075.94,1167790950,332077,48626396501
1991-01-23,,,,3832.25,913568221,254112,35741325205
1991-01-24,,,,4089.84,1051090937,275543,43479411205
1991-01-25,,,,4113.83,1900755303,481129,73853578278
1991-01-26,,,,4023.3,1255035689,275268,41711737972
1991-01-28,,,,4148.15,1177566000,291379,45711196034
1991-01-29,,,,4110.55,1263687416,318717,48832542182
1991-01-30,,,,4058.82,1129814330,278144,41940324988
1991-01-31,,,,4023.72,1122522267,296267,46030047834
1991-02-01,,,,4002.45,827944013,231906,32641362389
1991-02-02,,,,4026.01,451674507,137539,18933088720
1991-02-04,,,,4124.32,701647000,202577,28557313224
1991-02-05,,,,4314.27,1217990103,348329,50959604280
1991-02-06,,,,4236.88,1405346767,390251,58432730967
1991-02-07,,,,4384.19,1315441571,350370,53538268373
1991-02-08,,,,4460.04,1419614861,373822,58470631454
1991-02-09,,,,4540.92,1466200223,345183,55522775093
1991-02-11,,,,4729.65,1686938000,424112,68851035637
1991-02-19,,,,5048.48,1036113000,251576,44199755979
1991-02-20,,,,4950.68,1694182718,449497,75998732928
1991-02-21,,,,5181.98,1722244182,433063,77990442685
1991-02-22,,,,4873.67,1884373080,509449,89565651481
1991-02-23,,,,4946.52,1122187961,310893,53959684959
1991-02-25,,,,5012.46,1399297000,372121,67959949068
1991-02-26,,,,4839.46,1383684127,373589,64709201103
1991-02-27,,,,4869.82,1030603480,279884,45739179330
1991-02-28,,,,5033.37,1604346596,438154,78956210739
1991-03-01,,,,4955.33,1184838044,330245,57089996399
1991-03-02,,,,4644.45,946858112,280683,42546403491
1991-03-04,,,,4624.84,912284000,265859,38630806571
1991-03-05,,,,4527.51,823780398,234049,33942326938
1991-03-06,,,,4487.84,898748709,251924,36657132837
1991-03-07,,,,4622.4,709924867,207596,30027265196
1991-03-08,,,,4588.44,720305026,216827,31698034889
1991-03-09,,,,4743.57,871024436,241937,38005862182
1991-03-11,,,,4838.4,1245042000,337414,53017455847
1991-03-12,,,,4875.79,1198851801,312740,49380882347
1991-03-13,,,,4734.94,1222914434,329233,51459282485
1991-03-14,,,,4801.24,911862943,238400,36692227602
1991-03-15,,,,4909.22,1673798378,430449,67880558441
1991-03-16,,,,4953.87,1411772423,328813,51523238095
1991-03-18,,,,4818.84,1440177000,361614,58092259302
1991-03-19,,,,4837.6,1162648472,289698,45858043041
1991-03-20,,,,4759.31,1201607754,310448,45924926052
1991-03-21,,,,4735.17,1004787171,253395,37051057231
1991-03-22,,,,4775.48,707307117,188126,26923668848
1991-03-23,,,,4725.83,860173999,230256,34032156295
1991-03-25,,,,4820.76,1407305000,349278,54212479882
1991-03-26,,,,4880.76,1925392113,475379,72730422096
1991-03-27,,,,4951.91,2102708989,537518,85730291663
1991-03-28,,,,5139.94,1778445602,453913,74263079285
1991-04-01,,,,5297.92,1750139555,453531,79818132102
1991-04-02,,,,5185.3,2225405871,554340,88458603047
1991-04-03,,,,5344.84,1819735793,484642,83366033125
1991-04-08,,,,5279.97,1831956675,467501,78302782344
1991-04-09,,,,5349.76,1814354634,449246,79924936111
1991-04-10,,,,5363.68,1625792787,401669,69360662901
1991-04-11,,,,5454.61,1485084152,366157,65218052635
1991-04-12,,,,5586.46,1964481193,529402,93793654793
1991-04-13,,,,5593.1,1584778961,406882,74512105807
1991-04-15,,,,5671.45,1676342000,439028,84585148985
1991-04-16,,,,5313.31,1608438513,440562,78405932743
1991-04-17,,,,5451.06,1313824349,344550,58685264281
1991-04-18,,,,5690.11,1738570516,414717,78900919951
1991-04-19,,,,5739.26,1463990685,419158,79555810104
1991-04-20,,,,5754.09,1388997165,404010,76759800212
1991-04-22,,,,5824.0,1238176000,362841,69751179151
1991-04-23,,,,5732.09,1277508809,393893,70763956239
1991-04-24,,,,5806.74,906621550,276332,53611952053
1991-04-25,,,,5913.82,1103722003,332264,68920336168
1991-04-26,,,,5941.15,980907782,306566,60277930569
1991-04-27,,,,5988.25,910326232,294328,58824377437
1991-04-29,,,,5728.0,1684054000,557278,105908338251
1991-04-30,,,,5921.29,1017404256,336068,64483602367
1991-05-01,,,,5850.18,1443699681,506037,91885855274
1991-05-02,,,,5777.07,982491022,331749,59154543759
1991-05-03,,,,5852.95,863481633,268089,49629758802
1991-05-04,,,,5920.78,990498043,268976,51114933489
1991-05-06,,,,6112.09,1575245000,493076,90571896323
1991-05-07,,,,6172.57,1468755971,472395,90409118223
1991-05-08,,,,6172.65,1388078015,450193,95976454380
1991-05-09,,,,6305.22,1234583579,348819,76935589619
1991-05-10,,,,6301.89,1365820457,380849,82536776798
1991-05-11,,,,6208.48,1054264448,323595,68648872935
1991-05-13,,,,6102.09,934240000,299571,60520264788
1991-05-14,,,,6125.79,768433745,226194,48865562256
1991-05-15,,,,5728.72,1054635710,347134,63123201816
1991-05-16,,,,5789.05,664448562,220859,40086304689
1991-05-17,,,,6018.04,878950430,270183,53367044506
1991-05-18,,,,5982.26,766439359,248055,51330174863
1991-05-20,,,,6110.07,954083000,270188,59295693494
1991-05-21,,,,6142.21,998006375,284758,60985099854
1991-05-22,,,,6168.9,1299900990,378442,76083195825
1991-05-23,,,,6158.17,950732398,284012,58642225610
1991-05-24,,,,6089.6,837407314,277671,60100023561
1991-05-25,,,,5959.92,835448419,275162,55990142900
1991-05-27,,,,5901.45,731446000,239289,46189473181
1991-05-28,,,,5939.17,521176298,172376,33313323440
1991-05-29,,,,5713.59,725032211,241437,45182560105
1991-05-30,,,,5597.24,757748197,258477,43373953670
1991-05-31,,,,5610.72,590710878,194978,33189053891
1991-06-01,,,,5729.69,545287705,173848,30971010936
1991-06-03,,,,5709.27,596212000,202036,34023432086
1991-06-04,,,,5585.44,543625422,185116,30025219471
1991-06-05,,,,5676.19,476053470,151535,26050065735
1991-06-06,,,,5695.71,602804475,192261,34028137378
1991-06-07,,,,5805.56,667084062,208487,34576843839
1991-06-08,,,,5914.21,1020649029,299724,48970311288
1991-06-10,,,,5852.63,830001000,251418,41665061985
1991-06-11,,,,5851.16,698927343,205919,36387907187
1991-06-12,,,,5753.98,637126599,201012,34461761202
1991-06-13,,,,5775.55,430626724,138821,23402236441
1991-06-14,,,,5817.74,528449811,168546,27529867622
1991-06-15,,,,5925.19,633756661,192852,32729060358
1991-06-18,,,,6024.4,1114188000,334201,55993817924
1991-06-19,,,,6029.78,805238707,251691,42117314689
1991-06-20,,,,5976.14,832078123,256404,43655920654
1991-06-21,,,,6033.24,684247708,195856,33851583596
1991-06-22,,,,6132.73,807843791,235275,42890792094
1991-06-24,,,,6090.19,788390500,235711,40388485285
1991-06-25,,,,5872.74,1035509503,318438,56117855213
1991-06-26,,,,6023.18,537654927,168600,28534344656
1991-06-27,,,,5931.26,652811059,203850,36811535974
1991-06-28,,,,5900.7,442009564,144560,24475536987
1991-06-29,,,,5768.08,499312069,157547,27430570091
1991-07-02,,,,5613.1,556047000,183341,30278723584
1991-07-03,,,,5604.69,388504385,137997,21868926113
1991-07-04,,,,5607.21,358461436,116379,18226390275
1991-07-05,,,,5591.96,338581359,111983,18492337489
1991-07-06,,,,5412.61,481808457,159989,24536674984
1991-07-08,,,,5318.01,431189000,145527,21821300138
1991-07-09,,,,5303.88,409861719,135576,20420696988
1991-07-10,,,,5456.8,470741145,138316,21531165030
1991-07-11,,,,5312.32,424771079,133756,20015026116
1991-07-12,,,,5327.1,379364660,117627,18646547799
1991-07-13,,,,5412.23,380249762,124012,20035085931
1991-07-15,,,,5283.19,443493000,150289,24661013490
1991-07-16,,,,5173.75,530502154,179306,26657700254
1991-07-17,,,,5225.76,365518826,125551,18619795026
1991-07-18,,,,5229.99,329717948,116914,17499938906
1991-07-20,,,,5148.13,281372278,98135,14924410616
1991-07-22,,,,4895.84,496951000,171904,23384211794
1991-07-23,,,,4822.98,435749535,148887,20013871870
1991-07-24,,,,5005.91,525507743,168457,23550678069
1991-07-25,,,,5054.58,777092352,225894,31733842721
1991-07-26,,,,4957.09,644755835,187453,26182434844
1991-07-27,,,,5140.3,708709890,181059,26913070790
1991-07-29,,,,5185.59,1163539000,278175,42157228228
1991-07-30,,,,5227.83,682840824,180192,27029188088
1991-07-31,,,,5178.06,740823353,191554,30014254134
1991-08-01,,,,5141.41,741620316,172217,25759342890
1991-08-02,,,,5012.45,651171321,170473,24021376762
1991-08-03,,,,5060.68,561927746,136921,20610501393
1991-08-05,,,,4881.65,626487000,159466,23136841365
1991-08-06,,,,4887.03,562579298,146563,20404773618
1991-08-07,,,,4838.17,572434816,147270,20492057729
1991-08-08,,,,4866.22,524048385,138275,20210365869
1991-08-09,,,,5142.6,994573932,253864,38367023652
1991-08-10,,,,5207.01,934570310,242138,39067017252
1991-08-12,,,,5157.66,685701000,186850,28691662959
1991-08-13,,,,5104.43,823245974,216791,33846926464
1991-08-14,,,,5089.95,644483169,168795,26341269042
1991-08-15,,,,4967.9,562024175,157085,23034823539
1991-08-16,,,,4897.35,514003471,138387,19833643136
1991-08-17,,,,4848.26,409548384,107273,16527366726
1991-08-19,,,,4650.35,545410000,156557,22189671466
1991-08-20,,,,4410.09,1029409095,275657,36676825620
1991-08-21,,,,4393.18,888992980,249594,32808165898
1991-08-22,,,,4690.42,945723628,247094,37613631222
1991-08-23,,,,4527.37,716912447,196298,26278752960
1991-08-24,,,,4526.14,411750421,107713,15195072129
1991-08-26,,,,4516.52,356396000,101304,13932236987
1991-08-27,,,,4411.6,410723066,114760,15275827283
1991-08-28,,,,4352.92,528741622,147453,19281433014
1991-08-29,,,,4358.95,424546170,118999,15308201304
1991-08-30,,,,4566.57,691501303,185718,26294313386
1991-08-31,,,,4543.53,580730011,155090,22031587157
1991-09-02,,,,4673.68,701656000,184695,27847374745
1991-09-03,,,,4625.59,653198231,174982,25983144844
1991-09-04,,,,4508.26,608708671,165072,23248792124
1991-09-05,,,,4515.37,391885843,112237,14868251396
1991-09-06,,,,4624.83,435405027,125525,16652417324
1991-09-07,,,,4709.5,593083366,166139,24213150725
1991-09-09,,,,4707.8,792192000,199127,29439968010
1991-09-10,,,,4722.08,531592800,140775,19892338877
1991-09-11,,,,4668.49,468586155,129072,18495223857
1991-09-12,,,,4663.02,368585401,102318,14049647692
1991-09-13,,,,4544.47,534387992,133696,17878597435
1991-09-14,,,,4534.26,284595533,77784,9878211993
1991-09-16,,,,4565.99,273641000,74125,9483247297
1991-09-17,,,,4532.25,284134327,78521,10380745409
1991-09-18,,,,4639.35,498742741,135232,19009426002
1991-09-19,,,,4593.32,351662008,95658,12905062803
1991-09-20,,,,4653.27,494481357,122079,17825740416
1991-09-21,,,,4741.45,578698784,147653,21944108889
1991-09-24,,,,4814.19,584356000,158214,23959684294
1991-09-25,,,,4790.68,548186887,147712,22440133873
1991-09-26,,,,4842.33,836534291,206947,32496414585
1991-09-27,,,,4851.5,478638599,127179,19152892002
1991-09-30,,,,4867.13,467351761,125732,19837630872
1991-10-01,,,,4858.44,349302973,92023,13757899413
1991-10-02,,,,4830.13,359762700,102983,15699143572
1991-10-03,,,,4726.15,388037931,114927,15668405756
1991-10-04,,,,4742.71,274198303,82109,11755740424
1991-10-05,,,,4796.66,218423034,63714,9553886599
1991-10-07,,,,4817.65,283151500,86712,13141337848
1991-10-08,,,,4846.55,290294796,92439,13411059591
1991-10-09,,,,4825.48,553941533,157054,23519653128
1991-10-11,,,,4813.2,305874669,87721,12365250394
1991-10-12,,,,4823.67,200052943,61138,8317744600
1991-10-14,,,,4554.5,648723000,177649,25160583552
